id,brand_id,category,retailer_id,region,date_start,date_end,note_type,note_text,org_id
345,89,Breakfast & Cereal,88,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Mornings SKU at Sundry Traders Network #2 (Tier 2/3) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
346,21,Sparkling Water,36,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at FreshMart (Metro) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
347,93,Breakfast & Cereal,109,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at Neighborhood Wholesale (UAE) dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
348,109,Baby Care,13,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at GreenAisle #2 dipped 22% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
349,46,Beverages,32,North America,2025-12-28,2025-12-28,cannibalization_risk,"Fresh Refresh SKU at ExpressStop #2 dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
350,54,Beverages,66,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Drinks SKU at MetroBazaar (Tier 2/3) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
351,101,Baby Care,136,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Everyday Tiny Care SKU at HopMart (Qatar) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
352,91,Breakfast & Cereal,144,SEA - Malaysia,2025-11-23,2025-11-23,competitive_pressure,Coastal Cereal Co and competitor Royal Breakfast Co both ran promos at GreenAisle (Malaysia) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
353,100,Baby Care,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Fresh Tiny Care and competitor Vivid Little Ones both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
354,47,Beverages,112,Gulf - Saudi,2025-11-23,2025-11-23,competitive_pressure,Sunrise Refresh and competitor Cloud Sip both ran promos at FreshMart (Saudi) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
355,45,Beverages,112,Gulf - Saudi,2025-11-09,2025-11-09,competitive_pressure,Pure Drinks and competitor Nomad Drinks both ran promos at FreshMart (Saudi) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
356,104,Baby Care,181,SEA - Indonesia,2025-11-23,2025-11-23,competitive_pressure,Meadow Baby Co and competitor Spring Tiny Care both ran promos at FreshMart (Indonesia) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
357,25,Personal Care,142,SEA - Malaysia,2025-11-02,2025-11-02,competitive_pressure,Royal Skin and competitor Cloud Essentials both ran promos at FreshMart (Malaysia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
358,56,Home Care,66,India - Tier 2/3,2025-11-30,2025-11-30,competitive_pressure,Golden Shine and competitor Cloud Shine both ran promos at MetroBazaar (Tier 2/3) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
359,101,Baby Care,128,Gulf - Qatar,2025-12-14,2025-12-14,competitive_pressure,Everyday Tiny Care and competitor Silver Little Ones both ran promos at MetroBazaar (Qatar) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
360,37,Packaged Foods,112,Gulf - Saudi,2025-11-16,2025-11-16,competitive_pressure,Heritage Kitchen and competitor Urban Pantry both ran promos at FreshMart (Saudi) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
361,80,Confectionery,66,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Nomad Candy Co and competitor Heritage Treats both ran promos at MetroBazaar (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
362,75,Dairy,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Vivid Dairy and competitor Royal Farms both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
363,53,Beverages,112,Gulf - Saudi,2025-12-07,2025-12-07,competitive_pressure,Cloud Sip and competitor Nomad Drinks both ran promos at FreshMart (Saudi) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
364,58,Home Care,92,Gulf - UAE,2025-12-07,2025-12-07,competitive_pressure,Coastal Clean and competitor Pure Shine both ran promos at GreenAisle (UAE) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
365,94,Breakfast & Cereal,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Crunch Cereal Co and competitor Coastal Mornings both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
366,12,Sparkling Water,36,India - Metro,2025-12-07,2025-12-07,competitive_pressure,True Water Co and competitor Heritage Springs both ran promos at FreshMart (Metro) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
367,89,Breakfast & Cereal,65,India - Tier 2/3,2025-11-30,2025-11-30,competitive_pressure,Nomad Mornings and competitor Meadow Breakfast Co both ran promos at FreshMart (Tier 2/3) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
368,67,Dairy,181,SEA - Indonesia,2025-11-02,2025-11-02,competitive_pressure,Golden Milk Co and competitor Cloud Dairy both ran promos at FreshMart (Indonesia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
369,6,Salty Snacks,3,North America,2025-11-30,2025-11-30,competitive_pressure,Coastal Bites and competitor Silver Snacks both ran promos at GreenAisle the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
370,40,Packaged Foods,90,Gulf - UAE,2025-11-09,2025-11-09,competitive_pressure,Meadow Pantry and competitor Spring Pantry both ran promos at FreshMart (UAE) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
371,90,Breakfast & Cereal,143,SEA - Malaysia,2025-11-02,2025-11-02,competitive_pressure,Prime Grains and competitor Coastal Cereal Co both ran promos at MetroBazaar (Malaysia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
372,90,Breakfast & Cereal,92,Gulf - UAE,2025-11-23,2025-11-23,competitive_pressure,Prime Grains and competitor Urban Mornings both ran promos at GreenAisle (UAE) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
373,38,Packaged Foods,162,SEA - Philippines,2025-11-02,2025-11-02,competitive_pressure,Urban Pantry and competitor Urban Kitchen both ran promos at FreshMart (Philippines) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
374,13,Sparkling Water,162,SEA - Philippines,2025-11-02,2025-11-02,competitive_pressure,Urban Bubbles and competitor Sunrise Water Co both ran promos at FreshMart (Philippines) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
375,70,Dairy,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Vivid Milk Co and competitor Sunrise Milk Co both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
376,101,Baby Care,127,Gulf - Qatar,2025-11-02,2025-11-02,competitive_pressure,Everyday Tiny Care and competitor Meadow Baby Co both ran promos at FreshMart (Qatar) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
377,36,Packaged Foods,65,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Cloud Table and competitor Coastal Table both ran promos at FreshMart (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
378,6,Salty Snacks,113,Gulf - Saudi,2025-12-14,2025-12-14,competitive_pressure,Coastal Bites and competitor Silver Chips both ran promos at MetroBazaar (Saudi) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
379,82,Confectionery,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Meadow Treats and competitor Fresh Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
380,78,Confectionery,181,SEA - Indonesia,2025-12-28,2025-12-28,competitive_pressure,Prime Confections and competitor Everyday Treats both ran promos at FreshMart (Indonesia) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
381,74,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Sunrise Milk Co and competitor Vivid Dairy both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
382,104,Baby Care,182,SEA - Indonesia,2025-11-30,2025-11-30,competitive_pressure,Meadow Baby Co and competitor Silver Baby Essentials both ran promos at MetroBazaar (Indonesia) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
383,45,Beverages,112,Gulf - Saudi,2025-11-09,2025-11-09,competitive_pressure,Pure Drinks and competitor Cloud Sip both ran promos at FreshMart (Saudi) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
384,12,Sparkling Water,65,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,True Water Co and competitor Fresh Fizz both ran promos at FreshMart (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
385,78,Confectionery,183,SEA - Indonesia,2025-11-16,2025-11-16,competitive_pressure,Prime Confections and competitor Pure Treats both ran promos at GreenAisle (Indonesia) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
386,102,Baby Care,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Coastal Little Ones and competitor Silver Baby Essentials both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
387,46,Beverages,2,North America,2025-11-23,2025-11-23,competitive_pressure,Fresh Refresh and competitor Coastal Drinks both ran promos at MetroBazaar the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
388,70,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Vivid Milk Co and competitor Vivid Dairy both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
389,89,Breakfast & Cereal,65,India - Tier 2/3,2025-12-14,2025-12-14,competitive_pressure,Nomad Mornings and competitor Coastal Mornings both ran promos at FreshMart (Tier 2/3) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
390,15,Sparkling Water,114,Gulf - Saudi,2025-11-16,2025-11-16,competitive_pressure,Blue Springs and competitor Crunch Fizz both ran promos at GreenAisle (Saudi) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
391,82,Confectionery,65,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Meadow Treats and competitor Heritage Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
392,7,Salty Snacks,90,Gulf - UAE,2025-11-30,2025-11-30,competitive_pressure,Urban Bites and competitor Spring Crisps both ran promos at FreshMart (UAE) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
393,72,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Nomad Milk Co and competitor Sunrise Milk Co both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
394,45,Beverages,112,Gulf - Saudi,2025-11-30,2025-11-30,competitive_pressure,Pure Drinks and competitor Fresh Refresh both ran promos at FreshMart (Saudi) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
395,105,Baby Care,66,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,Silver Baby Essentials and competitor Vivid Little Ones both ran promos at MetroBazaar (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
396,1,Salty Snacks,66,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,True Snacks and competitor Meadow Crisps both ran promos at MetroBazaar (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
397,93,Breakfast & Cereal,90,Gulf - UAE,2025-11-02,2025-11-02,competitive_pressure,Urban Mornings and competitor Fresh Cereal Co both ran promos at FreshMart (UAE) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
398,45,Beverages,112,Gulf - Saudi,2025-11-09,2025-11-09,competitive_pressure,Pure Drinks and competitor Sunrise Refresh both ran promos at FreshMart (Saudi) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
399,72,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Nomad Milk Co and competitor Vivid Dairy both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
400,13,Sparkling Water,146,SEA - Malaysia,2025-11-09,2025-11-09,competitive_pressure,Urban Bubbles and competitor Golden Fizz both ran promos at DailyBasket (Malaysia) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
401,72,Dairy,65,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,Nomad Milk Co and competitor Royal Farms both ran promos at FreshMart (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
402,90,Breakfast & Cereal,91,Gulf - UAE,2025-12-21,2025-12-21,competitive_pressure,Prime Grains and competitor Fresh Cereal Co both ran promos at MetroBazaar (UAE) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
403,49,Beverages,65,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Meadow Beverages and competitor Nomad Drinks both ran promos at FreshMart (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
404,64,Home Care,3,North America,2025-11-09,2025-11-09,competitive_pressure,Blue Shine and competitor Urban Clean both ran promos at GreenAisle the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
405,92,Breakfast & Cereal,162,SEA - Philippines,2025-11-09,2025-11-09,competitive_pressure,Cloud Grains and competitor Urban Mornings both ran promos at FreshMart (Philippines) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
406,67,Dairy,181,SEA - Indonesia,2025-11-02,2025-11-02,competitive_pressure,Golden Milk Co and competitor Blue Milk Co both ran promos at FreshMart (Indonesia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
407,48,Beverages,128,Gulf - Qatar,2025-11-23,2025-11-23,competitive_pressure,Silver Beverages and competitor Cloud Sip both ran promos at MetroBazaar (Qatar) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
408,2,Salty Snacks,112,Gulf - Saudi,2025-11-09,2025-11-09,competitive_pressure,Bold Snacks and competitor Coastal Bites both ran promos at FreshMart (Saudi) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
409,105,Baby Care,67,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Silver Baby Essentials and competitor Crunch Baby Co both ran promos at GreenAisle (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
410,14,Sparkling Water,2,North America,2025-11-09,2025-11-09,competitive_pressure,Golden Bubbles and competitor Royal Fizz both ran promos at MetroBazaar the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
411,59,Home Care,90,Gulf - UAE,2025-11-23,2025-11-23,competitive_pressure,Pure Shine and competitor True Shine both ran promos at FreshMart (UAE) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
412,100,Baby Care,65,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,Fresh Tiny Care and competitor Crunch Baby Co both ran promos at FreshMart (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
413,103,Baby Care,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Coastal Baby Essentials and competitor Vivid Little Ones both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
414,26,Personal Care,65,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Prime Care and competitor Cloud Skin both ran promos at FreshMart (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
415,83,Confectionery,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Fresh Treats and competitor Heritage Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
416,102,Baby Care,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Coastal Little Ones and competitor Crunch Baby Co both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
417,103,Baby Care,67,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Coastal Baby Essentials and competitor Silver Baby Essentials both ran promos at GreenAisle (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
418,62,Home Care,1,North America,2025-11-23,2025-11-23,competitive_pressure,Royal Household and competitor Silver Household both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
419,14,Sparkling Water,2,North America,2025-11-09,2025-11-09,competitive_pressure,Golden Bubbles and competitor Fresh Fizz both ran promos at MetroBazaar the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
420,63,Home Care,1,North America,2025-12-28,2025-12-28,competitive_pressure,Silver Household and competitor Urban Clean both ran promos at FreshMart the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
421,102,Baby Care,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Coastal Little Ones and competitor Vivid Little Ones both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
422,32,Personal Care,65,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,Cloud Skin and competitor Cloud Glow both ran promos at FreshMart (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
423,58,Home Care,181,SEA - Indonesia,2025-11-16,2025-11-16,competitive_pressure,Coastal Clean and competitor Golden Household both ran promos at FreshMart (Indonesia) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
424,46,Beverages,113,Gulf - Saudi,2025-12-14,2025-12-14,competitive_pressure,Fresh Refresh and competitor Nomad Drinks both ran promos at MetroBazaar (Saudi) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
425,89,Breakfast & Cereal,65,India - Tier 2/3,2025-11-30,2025-11-30,competitive_pressure,Nomad Mornings and competitor Crunch Cereal Co both ran promos at FreshMart (Tier 2/3) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
426,35,Packaged Foods,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Silver Table and competitor Coastal Table both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
427,25,Personal Care,143,SEA - Malaysia,2025-11-16,2025-11-16,competitive_pressure,Royal Skin and competitor Spring Skin both ran promos at MetroBazaar (Malaysia) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
428,43,Packaged Foods,66,India - Tier 2/3,2025-12-14,2025-12-14,competitive_pressure,Coastal Table and competitor Spring Pantry both ran promos at MetroBazaar (Tier 2/3) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
429,63,Home Care,1,North America,2025-12-14,2025-12-14,competitive_pressure,Silver Household and competitor Blue Shine both ran promos at FreshMart the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
430,79,Confectionery,67,India - Tier 2/3,2025-12-14,2025-12-14,competitive_pressure,Coastal Candy Co and competitor Nomad Candy Co both ran promos at GreenAisle (Tier 2/3) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
431,74,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Sunrise Milk Co and competitor Royal Farms both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
432,90,Breakfast & Cereal,143,SEA - Malaysia,2025-11-23,2025-11-23,competitive_pressure,Prime Grains and competitor Royal Breakfast Co both ran promos at MetroBazaar (Malaysia) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
433,50,Beverages,181,SEA - Indonesia,2025-12-21,2025-12-21,competitive_pressure,Crunch Drinks and competitor Vivid Sip both ran promos at FreshMart (Indonesia) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
434,42,Packaged Foods,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Urban Kitchen and competitor Spring Pantry both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
435,12,Sparkling Water,36,India - Metro,2025-12-07,2025-12-07,competitive_pressure,True Water Co and competitor Nomad Bubbles both ran promos at FreshMart (Metro) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
436,94,Breakfast & Cereal,67,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Crunch Cereal Co and competitor Meadow Breakfast Co both ran promos at GreenAisle (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
437,3,Salty Snacks,5,North America,2025-11-09,2025-11-09,competitive_pressure,Prime Snacks and competitor Silver Snacks both ran promos at DailyBasket the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
438,79,Confectionery,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Coastal Candy Co and competitor Fresh Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
439,31,Personal Care,113,Gulf - Saudi,2025-12-21,2025-12-21,competitive_pressure,Everyday Glow and competitor Cloud Glow both ran promos at MetroBazaar (Saudi) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
440,47,Beverages,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Sunrise Refresh and competitor Meadow Beverages both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
441,18,Sparkling Water,1,North America,2025-12-21,2025-12-21,competitive_pressure,Royal Fizz and competitor Fresh Fizz both ran promos at FreshMart the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
442,103,Baby Care,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Coastal Baby Essentials and competitor Crunch Baby Co both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
443,96,Breakfast & Cereal,65,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Meadow Breakfast Co and competitor Coastal Mornings both ran promos at FreshMart (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
444,70,Dairy,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Vivid Milk Co and competitor Nomad Milk Co both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
445,36,Packaged Foods,65,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Cloud Table and competitor Spring Pantry both ran promos at FreshMart (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
446,3,Salty Snacks,1,North America,2025-11-09,2025-11-09,competitive_pressure,Prime Snacks and competitor Coastal Bites both ran promos at FreshMart the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
447,47,Beverages,66,India - Tier 2/3,2025-12-14,2025-12-14,competitive_pressure,Sunrise Refresh and competitor Nomad Drinks both ran promos at MetroBazaar (Tier 2/3) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
448,71,Dairy,1,North America,2025-11-23,2025-11-23,competitive_pressure,Golden Farms and competitor Blue Milk Co both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
449,104,Baby Care,128,Gulf - Qatar,2025-12-14,2025-12-14,competitive_pressure,Meadow Baby Co and competitor Silver Little Ones both ran promos at MetroBazaar (Qatar) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
450,57,Home Care,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Cloud Shine and competitor Golden Household both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
451,62,Home Care,1,North America,2025-12-14,2025-12-14,competitive_pressure,Royal Household and competitor Blue Shine both ran promos at FreshMart the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
452,62,Home Care,1,North America,2025-11-23,2025-11-23,competitive_pressure,Royal Household and competitor Urban Clean both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
453,68,Dairy,181,SEA - Indonesia,2025-11-02,2025-11-02,competitive_pressure,Cloud Dairy and competitor Blue Milk Co both ran promos at FreshMart (Indonesia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
454,73,Dairy,2,North America,2025-11-09,2025-11-09,competitive_pressure,Blue Milk Co and competitor Royal Farms both ran promos at MetroBazaar the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
455,100,Baby Care,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,Fresh Tiny Care and competitor Coastal Baby Essentials both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
456,1,Salty Snacks,65,India - Tier 2/3,2025-12-21,2025-12-21,competitive_pressure,True Snacks and competitor Silver Snacks both ran promos at FreshMart (Tier 2/3) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
457,91,Breakfast & Cereal,112,Gulf - Saudi,2025-12-14,2025-12-14,competitive_pressure,Coastal Cereal Co and competitor Cloud Mornings both ran promos at FreshMart (Saudi) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
458,3,Salty Snacks,114,Gulf - Saudi,2025-11-30,2025-11-30,competitive_pressure,Prime Snacks and competitor Silver Chips both ran promos at GreenAisle (Saudi) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
459,84,Confectionery,181,SEA - Indonesia,2025-12-07,2025-12-07,competitive_pressure,Everyday Treats and competitor Pure Treats both ran promos at FreshMart (Indonesia) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
460,35,Packaged Foods,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Silver Table and competitor Spring Pantry both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
461,97,Breakfast & Cereal,144,SEA - Malaysia,2025-11-09,2025-11-09,competitive_pressure,Royal Breakfast Co and competitor Fresh Cereal Co both ran promos at GreenAisle (Malaysia) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
